"Date","Price","lag2","lag3","lag4","lag5"
2017-06-06,48.19,47.4866666666667,47.5733333333333,47.66,48.36
2017-06-07,45.72,47.4,47.4866666666667,47.5733333333333,47.66
2017-06-08,45.64,48.19,47.4,47.4866666666667,47.5733333333333
2017-06-09,45.83,45.72,48.19,47.4,47.4866666666667
2017-06-10,45.9133333333333,45.64,45.72,48.19,47.4
2017-06-11,45.9966666666667,45.83,45.64,45.72,48.19
2017-06-12,46.08,45.9133333333333,45.83,45.64,45.72
2017-06-13,46.46,45.9966666666667,45.9133333333333,45.83,45.64
2017-06-14,44.73,46.08,45.9966666666667,45.9133333333333,45.83
2017-06-15,44.46,46.46,46.08,45.9966666666667,45.9133333333333
2017-06-16,44.74,44.73,46.46,46.08,45.9966666666667
2017-06-17,44.56,44.46,44.73,46.46,46.08
2017-06-18,44.38,44.74,44.46,44.73,46.46
2017-06-19,44.2,44.56,44.74,44.46,44.73
2017-06-20,43.23,44.38,44.56,44.74,44.46
2017-06-21,42.53,44.2,44.38,44.56,44.74
2017-06-22,42.74,43.23,44.2,44.38,44.56
2017-06-23,43.01,42.53,43.23,44.2,44.38
2017-06-24,43.1333333333333,42.74,42.53,43.23,44.2
2017-06-25,43.2566666666667,43.01,42.74,42.53,43.23
2017-06-26,43.38,43.1333333333333,43.01,42.74,42.53
2017-06-27,44.24,43.2566666666667,43.1333333333333,43.01,42.74
2017-06-28,44.74,43.38,43.2566666666667,43.1333333333333,43.01
2017-06-29,44.93,44.24,43.38,43.2566666666667,43.1333333333333
2017-06-30,46.04,44.74,44.24,43.38,43.2566666666667
2017-07-01,46.3833333333333,44.93,44.74,44.24,43.38
2017-07-02,46.7266666666667,46.04,44.93,44.74,44.24
2017-07-03,47.07,46.3833333333333,46.04,44.93,44.74
2017-07-04,47.13,46.7266666666667,46.3833333333333,46.04,44.93
2017-07-05,45.13,47.07,46.7266666666667,46.3833333333333,46.04
2017-07-06,45.52,47.13,47.07,46.7266666666667,46.3833333333333
2017-07-07,44.23,45.13,47.13,47.07,46.7266666666667
2017-07-08,44.2866666666667,45.52,45.13,47.13,47.07
2017-07-09,44.3433333333333,44.23,45.52,45.13,47.13
2017-07-10,44.4,44.2866666666667,44.23,45.52,45.13
2017-07-11,45.04,44.3433333333333,44.2866666666667,44.23,45.52
2017-07-12,45.49,44.4,44.3433333333333,44.2866666666667,44.23
2017-07-13,46.08,45.04,44.4,44.3433333333333,44.2866666666667
2017-07-14,46.54,45.49,45.04,44.4,44.3433333333333
2017-07-15,46.3666666666667,46.08,45.49,45.04,44.4
2017-07-16,46.1933333333333,46.54,46.08,45.49,45.04
2017-07-17,46.02,46.3666666666667,46.54,46.08,45.49
2017-07-18,46.4,46.1933333333333,46.3666666666667,46.54,46.08
2017-07-19,47.12,46.02,46.1933333333333,46.3666666666667,46.54
2017-07-20,46.79,46.4,46.02,46.1933333333333,46.3666666666667
2017-07-21,45.77,47.12,46.4,46.02,46.1933333333333
2017-07-22,45.96,46.79,47.12,46.4,46.02
2017-07-23,46.15,45.77,46.79,47.12,46.4
2017-07-24,46.34,45.96,45.77,46.79,47.12
2017-07-25,47.89,46.15,45.96,45.77,46.79
2017-07-26,48.75,46.34,46.15,45.96,45.77
2017-07-27,49.04,47.89,46.34,46.15,45.96
2017-07-28,49.71,48.75,47.89,46.34,46.15
2017-07-29,49.8633333333333,49.04,48.75,47.89,46.34
2017-07-30,50.0166666666667,49.71,49.04,48.75,47.89
2017-07-31,50.17,49.8633333333333,49.71,49.04,48.75
2017-08-01,49.16,50.0166666666667,49.8633333333333,49.71,49.04
2017-08-02,49.59,50.17,50.0166666666667,49.8633333333333,49.71
2017-08-03,49.03,49.16,50.17,50.0166666666667,49.8633333333333
2017-08-04,49.58,49.59,49.16,50.17,50.0166666666667
2017-08-05,49.5166666666667,49.03,49.59,49.16,50.17
2017-08-06,49.4533333333333,49.58,49.03,49.59,49.16
2017-08-07,49.39,49.5166666666667,49.58,49.03,49.59
2017-08-08,49.17,49.4533333333333,49.5166666666667,49.58,49.03
2017-08-09,49.56,49.39,49.4533333333333,49.5166666666667,49.58
2017-08-10,48.59,49.17,49.39,49.4533333333333,49.5166666666667
2017-08-11,48.82,49.56,49.17,49.39,49.4533333333333
2017-08-12,48.41,48.59,49.56,49.17,49.39
2017-08-13,48,48.82,48.59,49.56,49.17
2017-08-14,47.59,48.41,48.82,48.59,49.56
2017-08-15,47.55,48,48.41,48.82,48.59
2017-08-16,46.78,47.59,48,48.41,48.82
2017-08-17,47.09,47.55,47.59,48,48.41
2017-08-18,48.51,46.78,47.55,47.59,48
2017-08-19,48.13,47.09,46.78,47.55,47.59
2017-08-20,47.75,48.51,47.09,46.78,47.55
2017-08-21,47.37,48.13,48.51,47.09,46.78
2017-08-22,47.64,47.75,48.13,48.51,47.09
2017-08-23,48.41,47.37,47.75,48.13,48.51
2017-08-24,47.43,47.64,47.37,47.75,48.13
2017-08-25,47.87,48.41,47.64,47.37,47.75
2017-08-26,47.4366666666667,47.43,48.41,47.64,47.37
2017-08-27,47.0033333333333,47.87,47.43,48.41,47.64
2017-08-28,46.57,47.4366666666667,47.87,47.43,48.41
2017-08-29,46.44,47.0033333333333,47.4366666666667,47.87,47.43
2017-08-30,45.96,46.57,47.0033333333333,47.4366666666667,47.87
2017-08-31,47.23,46.44,46.57,47.0033333333333,47.4366666666667
2017-09-01,47.29,45.96,46.44,46.57,47.0033333333333
2017-09-02,47.305,47.23,45.96,46.44,46.57
2017-09-03,47.32,47.29,47.23,45.96,46.44
2017-09-04,47.41,47.305,47.29,47.23,45.96
2017-09-05,48.66,47.32,47.305,47.29,47.23
2017-09-06,49.16,47.41,47.32,47.305,47.29
2017-09-07,49.09,48.66,47.41,47.32,47.305
2017-09-08,47.48,49.16,48.66,47.41,47.32
2017-09-09,47.6766666666667,49.09,49.16,48.66,47.41
2017-09-10,47.8733333333333,47.48,49.09,49.16,48.66
2017-09-11,48.07,47.6766666666667,47.48,49.09,49.16
2017-09-12,48.23,47.8733333333333,47.6766666666667,47.48,49.09
2017-09-13,49.3,48.07,47.8733333333333,47.6766666666667,47.48
2017-09-14,49.89,48.23,48.07,47.8733333333333,47.6766666666667
2017-09-15,49.89,49.3,48.23,48.07,47.8733333333333
2017-09-16,49.8966666666667,49.89,49.3,48.23,48.07
2017-09-17,49.9033333333333,49.89,49.89,49.3,48.23
2017-09-18,49.91,49.8966666666667,49.89,49.89,49.3
2017-09-19,49.48,49.9033333333333,49.8966666666667,49.89,49.89
2017-09-20,50.41,49.91,49.9033333333333,49.8966666666667,49.89
2017-09-21,50.55,49.48,49.91,49.9033333333333,49.8966666666667
2017-09-22,50.66,50.41,49.48,49.91,49.9033333333333
2017-09-23,51.18,50.55,50.41,49.48,49.91
2017-09-24,51.7,50.66,50.55,50.41,49.48
2017-09-25,52.22,51.18,50.66,50.55,50.41
2017-09-26,51.88,51.7,51.18,50.66,50.55
2017-09-27,52.14,52.22,51.7,51.18,50.66
2017-09-28,51.56,51.88,52.22,51.7,51.18
2017-09-29,51.67,52.14,51.88,52.22,51.7
2017-09-30,51.3066666666667,51.56,52.14,51.88,52.22
2017-10-01,50.9433333333333,51.67,51.56,52.14,51.88
2017-10-02,50.58,51.3066666666667,51.67,51.56,52.14
2017-10-03,50.42,50.9433333333333,51.3066666666667,51.67,51.56
2017-10-04,49.98,50.58,50.9433333333333,51.3066666666667,51.67
2017-10-05,50.79,50.42,50.58,50.9433333333333,51.3066666666667
2017-10-06,49.29,49.98,50.42,50.58,50.9433333333333
2017-10-07,49.3866666666667,50.79,49.98,50.42,50.58
2017-10-08,49.4833333333333,49.29,50.79,49.98,50.42
2017-10-09,49.58,49.3866666666667,49.29,50.79,49.98
2017-10-10,50.92,49.4833333333333,49.3866666666667,49.29,50.79
2017-10-11,51.3,49.58,49.4833333333333,49.3866666666667,49.29
2017-10-12,50.6,50.92,49.58,49.4833333333333,49.3866666666667
2017-10-13,51.45,51.3,50.92,49.58,49.4833333333333
2017-10-14,51.59,50.6,51.3,50.92,49.58
2017-10-15,51.73,51.45,50.6,51.3,50.92
2017-10-16,51.87,51.59,51.45,50.6,51.3
2017-10-17,51.88,51.73,51.59,51.45,50.6
2017-10-18,52.04,51.87,51.73,51.59,51.45
2017-10-19,51.29,51.88,51.87,51.73,51.59
2017-10-20,51.47,52.04,51.88,51.87,51.73
2017-10-21,51.6133333333333,51.29,52.04,51.88,51.87
2017-10-22,51.7566666666667,51.47,51.29,52.04,51.88
2017-10-23,51.9,51.6133333333333,51.47,51.29,52.04
2017-10-24,52.47,51.7566666666667,51.6133333333333,51.47,51.29
2017-10-25,52.18,51.9,51.7566666666667,51.6133333333333,51.47
2017-10-26,52.64,52.47,51.9,51.7566666666667,51.6133333333333
2017-10-27,53.9,52.18,52.47,51.9,51.7566666666667
2017-10-28,53.9833333333333,52.64,52.18,52.47,51.9
2017-10-29,54.0666666666667,53.9,52.64,52.18,52.47
2017-10-30,54.15,53.9833333333333,53.9,52.64,52.18
2017-10-31,54.38,54.0666666666667,53.9833333333333,53.9,52.64
2017-11-01,54.3,54.15,54.0666666666667,53.9833333333333,53.9
2017-11-02,54.54,54.38,54.15,54.0666666666667,53.9833333333333
2017-11-03,55.64,54.3,54.38,54.15,54.0666666666667
2017-11-04,56.21,54.54,54.3,54.38,54.15
2017-11-05,56.78,55.64,54.54,54.3,54.38
2017-11-06,57.35,56.21,55.64,54.54,54.3
2017-11-07,57.2,56.78,56.21,55.64,54.54
2017-11-08,56.81,57.35,56.78,56.21,55.64
2017-11-09,57.17,57.2,57.35,56.78,56.21
2017-11-10,56.74,56.81,57.2,57.35,56.78
2017-11-11,56.7466666666667,57.17,56.81,57.2,57.35
2017-11-12,56.7533333333333,56.74,57.17,56.81,57.2
2017-11-13,56.76,56.7466666666667,56.74,57.17,56.81
2017-11-14,55.7,56.7533333333333,56.7466666666667,56.74,57.17
2017-11-15,55.33,56.76,56.7533333333333,56.7466666666667,56.74
2017-11-16,55.14,55.7,56.76,56.7533333333333,56.7466666666667
2017-11-17,56.55,55.33,55.7,56.76,56.7533333333333
2017-11-18,56.3966666666667,55.14,55.33,55.7,56.76
2017-11-19,56.2433333333333,56.55,55.14,55.33,55.7
2017-11-20,56.09,56.3966666666667,56.55,55.14,55.33
2017-11-21,56.83,56.2433333333333,56.3966666666667,56.55,55.14
2017-11-22,58.02,56.09,56.2433333333333,56.3966666666667,56.55
2017-11-23,58.38,56.83,56.09,56.2433333333333,56.3966666666667
2017-11-24,58.95,58.02,56.83,56.09,56.2433333333333
2017-11-25,58.67,58.38,58.02,56.83,56.09
2017-11-26,58.39,58.95,58.38,58.02,56.83
2017-11-27,58.11,58.67,58.95,58.38,58.02
2017-11-28,57.99,58.39,58.67,58.95,58.38
2017-11-29,57.3,58.11,58.39,58.67,58.95
2017-11-30,57.4,57.99,58.11,58.39,58.67
2017-12-01,58.36,57.3,57.99,58.11,58.39
2017-12-02,58.0633333333333,57.4,57.3,57.99,58.11
2017-12-03,57.7666666666667,58.36,57.4,57.3,57.99
2017-12-04,57.47,58.0633333333333,58.36,57.4,57.3
2017-12-05,57.62,57.7666666666667,58.0633333333333,58.36,57.4
2017-12-06,55.96,57.47,57.7666666666667,58.0633333333333,58.36
2017-12-07,56.69,57.62,57.47,57.7666666666667,58.0633333333333
2017-12-08,57.36,55.96,57.62,57.47,57.7666666666667
2017-12-09,57.57,56.69,55.96,57.62,57.47
2017-12-10,57.78,57.36,56.69,55.96,57.62
2017-12-11,57.99,57.57,57.36,56.69,55.96
2017-12-12,57.14,57.78,57.57,57.36,56.69
2017-12-13,56.6,57.99,57.78,57.57,57.36
2017-12-14,57.04,57.14,57.99,57.78,57.57
2017-12-15,57.3,56.6,57.14,57.99,57.78
2017-12-16,57.2533333333333,57.04,56.6,57.14,57.99
2017-12-17,57.2066666666667,57.3,57.04,56.6,57.14
2017-12-18,57.16,57.2533333333333,57.3,57.04,56.6
2017-12-19,57.46,57.2066666666667,57.2533333333333,57.3,57.04
2017-12-20,58.09,57.16,57.2066666666667,57.2533333333333,57.3
2017-12-21,58.36,57.46,57.16,57.2066666666667,57.2533333333333
2017-12-22,58.47,58.09,57.46,57.16,57.2066666666667
2017-12-23,58.51,58.36,58.09,57.46,57.16
2017-12-24,58.55,58.47,58.36,58.09,57.46
2017-12-25,58.59,58.51,58.47,58.36,58.09
2017-12-26,59.97,58.55,58.51,58.47,58.36
2017-12-27,59.64,58.59,58.55,58.51,58.47
2017-12-28,59.84,59.97,58.59,58.55,58.51
2017-12-29,60.42,59.64,59.97,58.59,58.55
2017-12-30,60.36,59.84,59.64,59.97,58.59
2017-12-31,60.3,60.42,59.84,59.64,59.97
2018-01-01,60.24,60.36,60.42,59.84,59.64
2018-01-02,60.37,60.3,60.36,60.42,59.84
2018-01-03,61.63,60.24,60.3,60.36,60.42
2018-01-04,62.01,60.37,60.24,60.3,60.36
2018-01-05,61.44,61.63,60.37,60.24,60.3
2018-01-06,61.5366666666667,62.01,61.63,60.37,60.24
2018-01-07,61.6333333333333,61.44,62.01,61.63,60.37
2018-01-08,61.73,61.5366666666667,61.44,62.01,61.63
2018-01-09,62.96,61.6333333333333,61.5366666666667,61.44,62.01
2018-01-10,63.57,61.73,61.6333333333333,61.5366666666667,61.44
2018-01-11,63.8,62.96,61.73,61.6333333333333,61.5366666666667
2018-01-12,64.3,63.57,62.96,61.73,61.6333333333333
2018-01-13,64.29,63.8,63.57,62.96,61.73
2018-01-14,64.28,64.3,63.8,63.57,62.96
2018-01-15,64.73,64.29,64.3,63.8,63.57
2018-01-16,63.73,64.28,64.29,64.3,63.8
2018-01-17,63.97,64.73,64.28,64.29,64.3
2018-01-18,63.95,63.73,64.73,64.28,64.29
2018-01-19,63.37,63.97,63.73,64.73,64.28
2018-01-20,63.41,63.95,63.97,63.73,64.73
2018-01-21,63.45,63.37,63.95,63.97,63.73
2018-01-22,63.49,63.41,63.37,63.95,63.97
2018-01-23,64.47,63.45,63.41,63.37,63.95
2018-01-24,65.61,63.49,63.45,63.41,63.37
2018-01-25,65.51,64.47,63.49,63.45,63.41
2018-01-26,66.14,65.61,64.47,63.49,63.45
2018-01-27,65.9466666666667,65.51,65.61,64.47,63.49
2018-01-28,65.7533333333333,66.14,65.51,65.61,64.47
2018-01-29,65.56,65.9466666666667,66.14,65.51,65.61
2018-01-30,64.5,65.7533333333333,65.9466666666667,66.14,65.51
2018-01-31,64.73,65.56,65.7533333333333,65.9466666666667,66.14
2018-02-01,65.8,64.5,65.56,65.7533333333333,65.9466666666667
2018-02-02,65.45,64.73,64.5,65.56,65.7533333333333
2018-02-03,65.0166666666667,65.8,64.73,64.5,65.56
2018-02-04,64.5833333333333,65.45,65.8,64.73,64.5
2018-02-05,64.15,65.0166666666667,65.45,65.8,64.73
2018-02-06,63.39,64.5833333333333,65.0166666666667,65.45,65.8
2018-02-07,61.79,64.15,64.5833333333333,65.0166666666667,65.45
2018-02-08,61.15,63.39,64.15,64.5833333333333,65.0166666666667
2018-02-09,59.2,61.79,63.39,64.15,64.5833333333333
2018-02-10,59.23,61.15,61.79,63.39,64.15
2018-02-11,59.26,59.2,61.15,61.79,63.39
2018-02-12,59.29,59.23,59.2,61.15,61.79
2018-02-13,59.19,59.26,59.23,59.2,61.15
2018-02-14,60.6,59.29,59.26,59.23,59.2
2018-02-15,61.34,59.19,59.29,59.26,59.23
2018-02-16,61.68,60.6,59.19,59.29,59.26
2018-02-17,61.7,61.34,60.6,59.19,59.29
2018-02-18,61.72,61.68,61.34,60.6,59.19
2018-02-19,62.38,61.7,61.68,61.34,60.6
2018-02-20,61.9,61.72,61.7,61.68,61.34
2018-02-21,61.68,62.38,61.72,61.7,61.68
2018-02-22,62.77,61.9,62.38,61.72,61.7
2018-02-23,63.55,61.68,61.9,62.38,61.72
2018-02-24,63.67,62.77,61.68,61.9,62.38
2018-02-25,63.79,63.55,62.77,61.68,61.9
2018-02-26,63.91,63.67,63.55,62.77,61.68
2018-02-27,63.01,63.79,63.67,63.55,62.77
2018-02-28,61.64,63.91,63.79,63.67,63.55
2018-03-01,60.99,63.01,63.91,63.79,63.67
2018-03-02,61.25,61.64,63.01,63.91,63.79
2018-03-03,61.69,60.99,61.64,63.01,63.91
2018-03-04,62.13,61.25,60.99,61.64,63.01
2018-03-05,62.57,61.69,61.25,60.99,61.64
2018-03-06,62.6,62.13,61.69,61.25,60.99
2018-03-07,61.15,62.57,62.13,61.69,61.25
2018-03-08,60.12,62.6,62.57,62.13,61.69
2018-03-09,62.04,61.15,62.6,62.57,62.13
2018-03-10,61.8133333333333,60.12,61.15,62.6,62.57
2018-03-11,61.5866666666667,62.04,60.12,61.15,62.6
2018-03-12,61.36,61.8133333333333,62.04,60.12,61.15
2018-03-13,60.71,61.5866666666667,61.8133333333333,62.04,60.12
2018-03-14,60.96,61.36,61.5866666666667,61.8133333333333,62.04
2018-03-15,61.19,60.71,61.36,61.5866666666667,61.8133333333333
2018-03-16,62.34,60.96,60.71,61.36,61.5866666666667
2018-03-17,62.2466666666667,61.19,60.96,60.71,61.36
2018-03-18,62.1533333333333,62.34,61.19,60.96,60.71
2018-03-19,62.06,62.2466666666667,62.34,61.19,60.96
2018-03-20,63.4,62.1533333333333,62.2466666666667,62.34,61.19
2018-03-21,65.17,62.06,62.1533333333333,62.2466666666667,62.34
2018-03-22,64.3,63.4,62.06,62.1533333333333,62.2466666666667
2018-03-23,65.88,65.17,63.4,62.06,62.1533333333333
2018-03-24,65.77,64.3,65.17,63.4,62.06
2018-03-25,65.66,65.88,64.3,65.17,63.4
2018-03-26,65.55,65.77,65.88,64.3,65.17
2018-03-27,65.25,65.66,65.77,65.88,64.3
2018-03-28,64.38,65.55,65.66,65.77,65.88
2018-03-29,64.94,65.25,65.55,65.66,65.77
2018-03-30,64.4575,64.38,65.25,65.55,65.66
2018-03-31,63.975,64.94,64.38,65.25,65.55
2018-04-01,63.4925,64.4575,64.94,64.38,65.25
2018-04-02,63.01,63.975,64.4575,64.94,64.38
2018-04-03,63.51,63.4925,63.975,64.4575,64.94
2018-04-04,63.37,63.01,63.4925,63.975,64.4575
2018-04-05,63.54,63.51,63.01,63.4925,63.975
2018-04-06,62.06,63.37,63.51,63.01,63.4925
2018-04-07,62.5133333333333,63.54,63.37,63.51,63.01
2018-04-08,62.9666666666667,62.06,63.54,63.37,63.51
2018-04-09,63.42,62.5133333333333,62.06,63.54,63.37
2018-04-10,65.51,62.9666666666667,62.5133333333333,62.06,63.54
2018-04-11,66.82,63.42,62.9666666666667,62.5133333333333,62.06
2018-04-12,67.07,65.51,63.42,62.9666666666667,62.5133333333333
2018-04-13,67.39,66.82,65.51,63.42,62.9666666666667
2018-04-14,67,67.07,66.82,65.51,63.42
2018-04-15,66.61,67.39,67.07,66.82,65.51
2018-04-16,66.22,67,67.39,67.07,66.82
2018-04-17,66.52,66.61,67,67.39,67.07
2018-04-18,68.47,66.22,66.61,67,67.39
2018-04-19,68.29,66.52,66.22,66.61,67
2018-04-20,68.38,68.47,66.52,66.22,66.61
2018-04-21,68.4666666666667,68.29,68.47,66.52,66.22
2018-04-22,68.5533333333333,68.38,68.29,68.47,66.52
2018-04-23,68.64,68.4666666666667,68.38,68.29,68.47
2018-04-24,67.7,68.5533333333333,68.4666666666667,68.38,68.29
2018-04-25,68.05,68.64,68.5533333333333,68.4666666666667,68.38
2018-04-26,68.19,67.7,68.64,68.5533333333333,68.4666666666667
2018-04-27,68.1,68.05,67.7,68.64,68.5533333333333
2018-04-28,68.2566666666667,68.19,68.05,67.7,68.64
2018-04-29,68.4133333333333,68.1,68.19,68.05,67.7
2018-04-30,68.57,68.2566666666667,68.1,68.19,68.05
2018-05-01,67.25,68.4133333333333,68.2566666666667,68.1,68.19
2018-05-02,67.93,68.57,68.4133333333333,68.2566666666667,68.1
2018-05-03,68.43,67.25,68.57,68.4133333333333,68.2566666666667
2018-05-04,69.72,67.93,67.25,68.57,68.4133333333333
2018-05-05,70.0566666666667,68.43,67.93,67.25,68.57
2018-05-06,70.3933333333333,69.72,68.43,67.93,67.25
2018-05-07,70.73,70.0566666666667,69.72,68.43,67.93
2018-05-08,69.06,70.3933333333333,70.0566666666667,69.72,68.43
2018-05-09,71.14,70.73,70.3933333333333,70.0566666666667,69.72
2018-05-10,71.36,69.06,70.73,70.3933333333333,70.0566666666667
2018-05-11,70.7,71.14,69.06,70.73,70.3933333333333
2018-05-12,70.7866666666667,71.36,71.14,69.06,70.73
2018-05-13,70.8733333333333,70.7,71.36,71.14,69.06
2018-05-14,70.96,70.7866666666667,70.7,71.36,71.14
2018-05-15,71.31,70.8733333333333,70.7866666666667,70.7,71.36
2018-05-16,71.49,70.96,70.8733333333333,70.7866666666667,70.7
2018-05-17,71.49,71.31,70.96,70.8733333333333,70.7866666666667
2018-05-18,71.28,71.49,71.31,70.96,70.8733333333333
2018-05-19,71.6,71.49,71.49,71.31,70.96
2018-05-20,71.92,71.28,71.49,71.49,71.31
2018-05-21,72.24,71.6,71.28,71.49,71.49
2018-05-22,72.13,71.92,71.6,71.28,71.49
2018-05-23,71.84,72.24,71.92,71.6,71.28
2018-05-24,70.71,72.13,72.24,71.92,71.6
2018-05-25,67.88,71.84,72.13,72.24,71.92
2018-05-26,67.62,70.71,71.84,72.13,72.24
2018-05-27,67.36,67.88,70.71,71.84,72.13
2018-05-28,67.05,67.62,67.88,70.71,71.84
2018-05-29,66.73,67.36,67.62,67.88,70.71
2018-05-30,68.21,67.05,67.36,67.62,67.88
2018-05-31,67.04,66.73,67.05,67.36,67.62
2018-06-01,65.81,68.21,66.73,67.05,67.36
2018-06-02,65.4566666666667,67.04,68.21,66.73,67.05
2018-06-03,65.1033333333333,65.81,67.04,68.21,66.73
2018-06-04,64.75,65.4566666666667,65.81,67.04,68.21
2018-06-05,65.52,65.1033333333333,65.4566666666667,65.81,67.04
2018-06-06,64.73,64.75,65.1033333333333,65.4566666666667,65.81
2018-06-07,65.95,65.52,64.75,65.1033333333333,65.4566666666667
2018-06-08,65.74,64.73,65.52,64.75,65.1033333333333
2018-06-09,65.86,65.95,64.73,65.52,64.75
2018-06-10,65.98,65.74,65.95,64.73,65.52
2018-06-11,66.1,65.86,65.74,65.95,64.73
2018-06-12,66.36,65.98,65.86,65.74,65.95
2018-06-13,66.64,66.1,65.98,65.86,65.74
2018-06-14,66.89,66.36,66.1,65.98,65.86
2018-06-15,65.06,66.64,66.36,66.1,65.98
2018-06-16,65.3233333333333,66.89,66.64,66.36,66.1
2018-06-17,65.5866666666667,65.06,66.89,66.64,66.36
2018-06-18,65.85,65.3233333333333,65.06,66.89,66.64
2018-06-19,65.07,65.5866666666667,65.3233333333333,65.06,66.89
2018-06-20,66.22,65.85,65.5866666666667,65.3233333333333,65.06
2018-06-21,65.54,65.07,65.85,65.5866666666667,65.3233333333333
2018-06-22,68.58,66.22,65.07,65.85,65.5866666666667
2018-06-23,68.4133333333333,65.54,66.22,65.07,65.85
2018-06-24,68.2466666666667,68.58,65.54,66.22,65.07
2018-06-25,68.08,68.4133333333333,68.58,65.54,66.22
2018-06-26,70.53,68.2466666666667,68.4133333333333,68.58,65.54
2018-06-27,72.76,68.08,68.2466666666667,68.4133333333333,68.58
2018-06-28,73.45,70.53,68.08,68.2466666666667,68.4133333333333
2018-06-29,74.15,72.76,70.53,68.08,68.2466666666667
2018-06-30,74.08,73.45,72.76,70.53,68.08
2018-07-01,74.01,74.15,73.45,72.76,70.53
2018-07-02,73.94,74.08,74.15,73.45,72.76
2018-07-03,74.14,74.01,74.08,74.15,73.45
2018-07-04,74.13,73.94,74.01,74.08,74.15
2018-07-05,72.94,74.14,73.94,74.01,74.08
2018-07-06,73.8,74.13,74.14,73.94,74.01
2018-07-07,73.8166666666667,72.94,74.13,74.14,73.94
2018-07-08,73.8333333333333,73.8,72.94,74.13,74.14
2018-07-09,73.85,73.8166666666667,73.8,72.94,74.13
2018-07-10,74.11,73.8333333333333,73.8166666666667,73.8,72.94
2018-07-11,70.38,73.85,73.8333333333333,73.8166666666667,73.8
2018-07-12,70.33,74.11,73.85,73.8333333333333,73.8166666666667
2018-07-13,71.01,70.38,74.11,73.85,73.8333333333333
2018-07-14,70.0266666666667,70.33,70.38,74.11,73.85
2018-07-15,69.0433333333333,71.01,70.33,70.38,74.11
2018-07-16,68.06,70.0266666666667,71.01,70.33,70.38
2018-07-17,68.08,69.0433333333333,70.0266666666667,71.01,70.33
2018-07-18,68.76,68.06,69.0433333333333,70.0266666666667,71.01
2018-07-19,69.46,68.08,68.06,69.0433333333333,70.0266666666667
2018-07-20,70.46,68.76,68.08,68.06,69.0433333333333
2018-07-21,69.6033333333333,69.46,68.76,68.08,68.06
2018-07-22,68.7466666666667,70.46,69.46,68.76,68.08
2018-07-23,67.89,69.6033333333333,70.46,69.46,68.76
2018-07-24,68.52,68.7466666666667,69.6033333333333,70.46,69.46
2018-07-25,69.3,67.89,68.7466666666667,69.6033333333333,70.46
2018-07-26,69.61,68.52,67.89,68.7466666666667,69.6033333333333
2018-07-27,68.69,69.3,68.52,67.89,68.7466666666667
2018-07-28,69.17,69.61,69.3,68.52,67.89
2018-07-29,69.65,68.69,69.61,69.3,68.52
2018-07-30,70.13,69.17,68.69,69.61,69.3
2018-07-31,68.76,69.65,69.17,68.69,69.61
2018-08-01,67.66,70.13,69.65,69.17,68.69
2018-08-02,68.96,68.76,70.13,69.65,69.17
2018-08-03,68.49,67.66,68.76,70.13,69.65
2018-08-04,68.6633333333333,68.96,67.66,68.76,70.13
2018-08-05,68.8366666666667,68.49,68.96,67.66,68.76
2018-08-06,69.01,68.6633333333333,68.49,68.96,67.66
2018-08-07,69.17,68.8366666666667,68.6633333333333,68.49,68.96
2018-08-08,66.94,69.01,68.8366666666667,68.6633333333333,68.49
2018-08-09,66.81,69.17,69.01,68.8366666666667,68.6633333333333
2018-08-10,67.63,66.94,69.17,69.01,68.8366666666667
2018-08-11,67.4866666666667,66.81,66.94,69.17,69.01
2018-08-12,67.3433333333333,67.63,66.81,66.94,69.17
2018-08-13,67.2,67.4866666666667,67.63,66.81,66.94
2018-08-14,67.04,67.3433333333333,67.4866666666667,67.63,66.81
2018-08-15,65.01,67.2,67.3433333333333,67.4866666666667,67.63
2018-08-16,65.46,67.04,67.2,67.3433333333333,67.4866666666667
2018-08-17,65.91,65.01,67.04,67.2,67.3433333333333
2018-08-18,66.0833333333333,65.46,65.01,67.04,67.2
2018-08-19,66.2566666666667,65.91,65.46,65.01,67.04
2018-08-20,66.43,66.0833333333333,65.91,65.46,65.01
2018-08-21,67.35,66.2566666666667,66.0833333333333,65.91,65.46
2018-08-22,67.86,66.43,66.2566666666667,66.0833333333333,65.91
2018-08-23,67.83,67.35,66.43,66.2566666666667,66.0833333333333
2018-08-24,68.72,67.86,67.35,66.43,66.2566666666667
2018-08-25,68.77,67.83,67.86,67.35,66.43
2018-08-26,68.82,68.72,67.83,67.86,67.35
2018-08-27,68.87,68.77,68.72,67.83,67.86
2018-08-28,68.53,68.82,68.77,68.72,67.83
2018-08-29,69.51,68.87,68.82,68.77,68.72
2018-08-30,70.25,68.53,68.87,68.82,68.77
2018-08-31,69.8,69.51,68.53,68.87,68.82
2018-09-01,69.86,70.25,69.51,68.53,68.87
2018-09-02,69.92,69.8,70.25,69.51,68.53
2018-09-03,70.12,69.86,69.8,70.25,69.51
2018-09-04,69.87,69.92,69.86,69.8,70.25
2018-09-05,68.72,70.12,69.92,69.86,69.8
2018-09-06,67.77,69.87,70.12,69.92,69.86
2018-09-07,67.75,68.72,69.87,70.12,69.92
2018-09-08,67.68,67.77,68.72,69.87,70.12
2018-09-09,67.61,67.75,67.77,68.72,69.87
2018-09-10,67.54,67.68,67.75,67.77,68.72
